month,at_risk,events_default,events_prepaid,events_any,censored,cause_hazard,overall_survival,cif,naive_1_minus_km,cause,vintage_year,n_loans,follow_up_months
18.0,1322.0,8.0,10.0,18.0,0.0,0.007564296520423601,0.7594641817122888,0.1258008153756552,0.1326038815601781,prepaid,2018,1717,59
19.0,1304.0,10.0,10.0,20.0,0.0,0.007668711656441718,0.7478159580663948,0.13162492719860222,0.13925569228440982,prepaid,2018,1717,59
20.0,1284.0,11.0,11.0,22.0,0.0,0.008566978193146417,0.7350029120559114,0.13803145020384391,0.14662966999848426,prepaid,2018,1717,59
21.0,1262.0,14.0,8.0,22.0,0.0,0.006339144215530904,0.722189866045428,0.14269073966220153,0.15203930758961914,prepaid,2018,1717,59
22.0,1240.0,14.0,7.0,21.0,0.0,0.00564516129032258,0.7099592312172393,0.14676761793826443,0.15682618246612934,prepaid,2018,1717,59
23.0,1219.0,10.0,9.0,19.0,0.0,0.007383100902378999,0.69889341875364,0.15200931857891672,0.163051419839226,prepaid,2018,1717,59
24.0,1200.0,15.0,9.0,24.0,0.0,0.0075,0.6849155503785671,0.15725101921956902,0.1693285341904318,prepaid,2018,1717,59
25.0,1176.0,12.0,8.0,20.0,0.0,0.006802721088435374,0.6732673267326731,0.1619103086779266,0.17497936048845608,prepaid,2018,1717,59
26.0,1156.0,16.0,7.0,23.0,0.0,0.006055363321799308,0.659871869539895,0.1659871869539895,0.17997516020868176,prepaid,2018,1717,59
27.0,1133.0,2.0,6.0,8.0,0.0,0.00529567519858782,0.6552125800815374,0.1694816540477577,0.18431774541499069,prepaid,2018,1717,59
28.0,1125.0,6.0,9.0,15.0,0.0,0.008,0.646476412347117,0.17472335468841,0.19084320345167072,prepaid,2018,1717,59
29.0,1110.0,13.0,18.0,31.0,0.0,0.016216216216216217,0.6284216656959812,0.1852067559697146,0.20396466501731936,prepaid,2018,1717,59
30.0,1079.0,5.0,12.0,17.0,0.0,0.011121408711770158,0.6185206755969713,0.192195690157251,0.2128176993266726,prepaid,2018,1717,59
31.0,1062.0,11.0,12.0,23.0,0.0,0.011299435028248588,0.6051252184041932,0.1991846243447874,0.2217124145885181,prepaid,2018,1717,59
32.0,1039.0,8.0,7.0,15.0,0.0,0.006737247353224254,0.5963890506697728,0.2032615026208503,0.22695593056337893,prepaid,2018,1717,59
33.0,1024.0,12.0,10.0,22.0,0.0,0.009765625,0.5835760046592894,0.2090856144437973,0.23450518905397089,prepaid,2018,1717,59
34.0,1002.0,5.0,8.0,13.0,0.0,0.007984031936127744,0.5760046592894583,0.21374490390215492,0.24061692407150403,prepaid,2018,1717,59
35.0,989.0,6.0,4.0,10.0,0.0,0.004044489383215369,0.5701805474665114,0.2160745486313337,0.24368824085989027,prepaid,2018,1717,59
36.0,979.0,4.0,7.0,11.0,0.0,0.007150153217568948,0.5637740244612697,0.2201514269073966,0.2490959858179912,prepaid,2018,1717,59
37.0,968.0,4.0,6.0,10.0,0.0,0.006198347107438017,0.5579499126383226,0.2236458940011648,0.25375034954225983,prepaid,2018,1717,59
38.0,958.0,2.0,7.0,9.0,0.0,0.007306889352818371,0.5527082119976703,0.2277227722772277,0.2592031131677339,prepaid,2018,1717,59
39.0,949.0,6.0,5.0,11.0,0.0,0.005268703898840885,0.5463016889924286,0.2306348281887012,0.26310615261363635,prepaid,2018,1717,59
40.0,938.0,4.0,10.0,14.0,0.0,0.010660980810234541,0.5381479324403028,0.23645894001164822,0.2709621637798023,prepaid,2018,1717,59
41.0,924.0,7.0,9.0,16.0,0.0,0.00974025974025974,0.5288293535235876,0.2417006406523005,0.27806318166506394,prepaid,2018,1717,59
42.0,908.0,7.0,9.0,16.0,0.0,0.009911894273127754,0.5195107746068724,0.2469423412929528,0.28521894308027806,prepaid,2018,1717,59
43.0,892.0,5.0,5.0,10.0,0.0,0.005605381165919282,0.5136866627839254,0.24985439720442632,0.2892255633544917,prepaid,2018,1717,59
44.0,882.0,7.0,6.0,13.0,0.0,0.006802721088435374,0.5061153174140943,0.25334886429819453,0.29406076360378086,prepaid,2018,1717,59
45.0,869.0,5.0,7.0,12.0,0.0,0.00805523590333717,0.4991263832265579,0.25742574257425743,0.2997472706863741,prepaid,2018,1717,59
46.0,857.0,6.0,8.0,14.0,0.0,0.009334889148191364,0.4909726266744321,0.262085032032615,0.30628405229023525,prepaid,2018,1717,59
47.0,843.0,7.0,5.0,12.0,0.0,0.005931198102016607,0.4839836924868957,0.2649970879440885,0.31039861900263,prepaid,2018,1717,59
48.0,831.0,5.0,12.0,17.0,0.0,0.01444043321299639,0.4740827023878858,0.27198602213162487,0.32035676168851257,prepaid,2018,1717,59
49.0,814.0,4.0,8.0,12.0,0.0,0.009828009828009828,0.4670937682003494,0.27664531158998246,0.3270363021141782,prepaid,2018,1717,59
50.0,802.0,3.0,10.0,13.0,0.0,0.012468827930174564,0.4595224228305183,0.28246942341292947,0.3354273706663705,prepaid,2018,1717,59
51.0,789.0,7.0,5.0,12.0,0.0,0.0063371356147021544,0.4525334886429819,0.28538147932440294,0.3396388575442769,prepaid,2018,1717,59
52.0,777.0,3.0,9.0,12.0,0.0,0.011583011583011582,0.4455445544554455,0.29062317996505527,0.34728782830631233,prepaid,2018,1717,59
53.0,765.0,6.0,9.0,15.0,0.0,0.011764705882352941,0.43680838672102495,0.2958648806057076,0.35496679503212036,prepaid,2018,1717,59
54.0,750.0,9.0,5.0,14.0,0.0,0.006666666666666667,0.42865463016889915,0.29877693651718107,0.35926701639857295,prepaid,2018,1717,59
55.0,736.0,5.0,3.0,8.0,0.0,0.004076086956521739,0.4239953407105415,0.3005241700640652,0.361878699755644,prepaid,2018,1717,59
56.0,728.0,3.0,6.0,9.0,0.0,0.008241758241758242,0.41875364006988924,0.3040186371578334,0.3671379412411744,prepaid,2018,1717,59
57.0,719.0,2.0,3.0,5.0,0.0,0.004172461752433936,0.41584158415841577,0.3057658707047175,0.3697785339759122,prepaid,2018,1717,59
58.0,714.0,7.0,7.0,14.0,0.0,0.00980392156862745,0.40768782760628997,0.3098427489807804,0.3759571757996778,prepaid,2018,1717,59
59.0,700.0,4.0,10.0,14.0,686.0,0.014285714285714285,0.39953407105416416,0.3156668608037274,0.3848720732882538,prepaid,2018,1717,59
1.0,1675.0,0.0,10.0,10.0,0.0,0.005970149253731343,0.9940298507462687,0.005970149253731343,0.005970149253731294,prepaid,2019,1675,59
2.0,1665.0,0.0,12.0,12.0,0.0,0.007207207207207207,0.9868656716417911,0.013134328358208956,0.013134328358208935,prepaid,2019,1675,59
3.0,1653.0,0.0,13.0,13.0,0.0,0.007864488808227465,0.9791044776119403,0.020895522388059702,0.020895522388059695,prepaid,2019,1675,59
4.0,1640.0,11.0,9.0,20.0,0.0,0.00548780487804878,0.9671641791044776,0.026268656716417912,0.02626865671641787,prepaid,2019,1675,59
5.0,1620.0,15.0,19.0,34.0,0.0,0.011728395061728396,0.946865671641791,0.037611940298507465,0.037688962594435216,prepaid,2019,1675,59
6.0,1586.0,12.0,9.0,21.0,0.0,0.005674653215636823,0.9343283582089552,0.042985074626865676,0.04314974401729155,prepaid,2019,1675,59
7.0,1565.0,14.0,12.0,26.0,0.0,0.0076677316293929714,0.9188059701492537,0.05014925373134329,0.050486614989682876,prepaid,2019,1675,59
8.0,1539.0,12.0,10.0,22.0,0.0,0.00649772579597141,0.9056716417910448,0.05611940298507463,0.056656292605084535,prepaid,2019,1675,59
9.0,1517.0,14.0,12.0,26.0,0.0,0.007910349373764008,0.8901492537313433,0.06328358208955225,0.06411847091012013,prepaid,2019,1675,59
10.0,1491.0,20.0,13.0,33.0,0.0,0.008718980549966466,0.8704477611940299,0.07104477611940299,0.0722784037593277,prepaid,2019,1675,59
11.0,1458.0,10.0,13.0,23.0,0.0,0.008916323731138546,0.8567164179104478,0.07880597014925374,0.08055026984377822,prepaid,2019,1675,59
12.0,1435.0,18.0,10.0,28.0,0.0,0.006968641114982578,0.8400000000000001,0.08477611940298509,0.08695758503650453,prepaid,2019,1675,59
13.0,1407.0,8.0,8.0,16.0,0.0,0.005685856432125089,0.8304477611940299,0.08955223880597016,0.09214901312442769,prepaid,2019,1675,59
14.0,1391.0,8.0,4.0,12.0,0.0,0.002875629043853343,0.8232835820895522,0.0919402985074627,0.09475965578977796,prepaid,2019,1675,59
15.0,1379.0,7.0,12.0,19.0,0.0,0.00870195794053662,0.8119402985074626,0.09910447761194031,0.10263701919117219,prepaid,2019,1675,59
16.0,1360.0,12.0,8.0,20.0,0.0,0.0058823529411764705,0.7999999999999999,0.10388059701492539,0.10791562496063589,prepaid,2019,1675,59
17.0,1340.0,14.0,9.0,23.0,0.0,0.006716417910447761,0.7862686567164178,0.10925373134328359,0.11390723643478085,prepaid,2019,1675,59
18.0,1317.0,11.0,8.0,19.0,0.0,0.006074411541381929,0.7749253731343282,0.11402985074626866,0.11928972854451636,prepaid,2019,1675,59
19.0,1298.0,15.0,7.0,22.0,0.0,0.00539291217257319,0.7617910447761193,0.1182089552238806,0.12403932168795884,prepaid,2019,1675,59
20.0,1276.0,17.0,11.0,28.0,0.0,0.008620689655172414,0.7450746268656715,0.12477611940298508,0.1315907068458212,prepaid,2019,1675,59
21.0,1248.0,12.0,13.0,25.0,0.0,0.010416666666666666,0.7301492537313431,0.1325373134328358,0.1406366369828439,prepaid,2019,1675,59
22.0,1223.0,2.0,6.0,8.0,0.0,0.004905968928863451,0.725373134328358,0.1361194029850746,0.14485264694040967,prepaid,2019,1675,59
23.0,1215.0,8.0,10.0,18.0,0.0,0.00823045267489712,0.7146268656716416,0.14208955223880596,0.15189089675983014,prepaid,2019,1675,59
24.0,1197.0,16.0,7.0,23.0,0.0,0.005847953216374269,0.7008955223880595,0.1462686567164179,0.15685059911795973,prepaid,2019,1675,59
25.0,1174.0,11.0,12.0,23.0,0.0,0.010221465076660987,0.6871641791044775,0.1534328358208955,0.16546882127348317,prepaid,2019,1675,59
26.0,1151.0,8.0,7.0,15.0,0.0,0.006081668114682885,0.6782089552238805,0.15761194029850745,0.170544162933853,prepaid,2019,1675,59
27.0,1136.0,8.0,8.0,16.0,0.0,0.007042253521126761,0.6686567164179104,0.16238805970149253,0.17638540122305124,prepaid,2019,1675,59
28.0,1120.0,10.0,6.0,16.0,0.0,0.005357142857142857,0.6591044776119402,0.16597014925373132,0.18079762228792773,prepaid,2019,1675,59
29.0,1104.0,8.0,10.0,18.0,0.0,0.009057971014492754,0.6483582089552239,0.17194029850746267,0.1882179336802473,prepaid,2019,1675,59
30.0,1086.0,8.0,8.0,16.0,0.0,0.007366482504604052,0.6388059701492538,0.17671641791044776,0.19419791206934311,prepaid,2019,1675,59
31.0,1070.0,10.0,5.0,15.0,0.0,0.004672897196261682,0.6298507462686568,0.17970149253731343,0.19796334238677604,prepaid,2019,1675,59
32.0,1055.0,11.0,7.0,18.0,0.0,0.006635071090047393,0.6191044776119404,0.18388059701492537,0.20328491262686377,prepaid,2019,1675,59
33.0,1037.0,1.0,10.0,11.0,0.0,0.009643201542912247,0.6125373134328359,0.18985074626865672,0.21096779678668187,prepaid,2019,1675,59
34.0,1026.0,8.0,3.0,11.0,0.0,0.0029239766081871343,0.6059701492537315,0.19164179104477613,0.21327490849198394,prepaid,2019,1675,59
35.0,1015.0,6.0,8.0,14.0,0.0,0.007881773399014778,0.5976119402985076,0.19641791044776122,0.21947569739056927,prepaid,2019,1675,59
36.0,1001.0,13.0,3.0,16.0,0.0,0.002997002997002997,0.5880597014925375,0.19820895522388063,0.2218149310647234,prepaid,2019,1675,59
37.0,985.0,9.0,9.0,18.0,0.0,0.009137055837563452,0.577313432835821,0.20358208955223883,0.2289252514915432,prepaid,2019,1675,59
38.0,967.0,3.0,9.0,12.0,0.0,0.009307135470527405,0.5701492537313434,0.20895522388059704,0.23610174863381428,prepaid,2019,1675,59
39.0,955.0,2.0,7.0,9.0,0.0,0.007329842931937173,0.5647761194029851,0.21313432835820897,0.24170100283230989,prepaid,2019,1675,59
40.0,946.0,3.0,8.0,11.0,0.0,0.008456659619450317,0.5582089552238806,0.21791044776119406,0.2481136793411276,prepaid,2019,1675,59
41.0,935.0,3.0,4.0,7.0,0.0,0.0042780748663101605,0.5540298507462686,0.2202985074626866,0.25133030531186074,prepaid,2019,1675,59
42.0,928.0,9.0,11.0,20.0,0.0,0.011853448275862068,0.542089552238806,0.22686567164179106,0.26020462281355206,prepaid,2019,1675,59
43.0,908.0,7.0,6.0,13.0,0.0,0.006607929515418502,0.5343283582089552,0.23044776119402985,0.2650931385218326,prepaid,2019,1675,59
44.0,895.0,4.0,13.0,17.0,0.0,0.01452513966480447,0.5241791044776118,0.23820895522388058,0.2757677633254261,prepaid,2019,1675,59
45.0,878.0,11.0,3.0,14.0,0.0,0.003416856492027335,0.515820895522388,0.24,0.27824236094504307,prepaid,2019,1675,59
46.0,864.0,8.0,11.0,19.0,0.0,0.01273148148148148,0.5044776119402984,0.24656716417910446,0.2874314049607891,prepaid,2019,1675,59
47.0,845.0,8.0,6.0,14.0,0.0,0.007100591715976331,0.4961194029850745,0.2501492537313433,0.2924910636237894,prepaid,2019,1675,59
48.0,831.0,6.0,4.0,10.0,72.0,0.0048134777376654635,0.49014925373134316,0.2525373134328358,0.29589664213823563,prepaid,2019,1675,59
49.0,749.0,7.0,15.0,22.0,63.0,0.020026702269692925,0.4757523464121315,0.2623533866050256,0.3099975104532242,prepaid,2019,1675,59
50.0,664.0,3.0,6.0,9.0,64.0,0.009036144578313253,0.46930389593365385,0.2666523535906774,0.316232472708165,prepaid,2019,1675,59
51.0,591.0,2.0,5.0,7.0,68.0,0.008460236886632826,0.4637453049496681,0.2706227757220958,0.32201730796444106,prepaid,2019,1675,59
52.0,516.0,4.0,3.0,7.0,61.0,0.005813953488372093,0.4574541864716687,0.27331896935552413,0.3259590678018571,prepaid,2019,1675,59
53.0,448.0,5.0,4.0,9.0,70.0,0.008928571428571428,0.4482642586184432,0.27740338173473544,0.33197729041076907,prepaid,2019,1675,59
54.0,369.0,3.0,1.0,4.0,65.0,0.0027100271002710027,0.44340502546268773,0.27861819002367433,0.33378765005735234,prepaid,2019,1675,59
55.0,300.0,0.0,6.0,6.0,63.0,0.02,0.434536924953434,0.28748629053292807,0.34711189705620527,prepaid,2019,1675,59
56.0,231.0,0.0,5.0,5.0,60.0,0.021645021645021644,0.42513136380725575,0.2968918516791063,0.36124367417620085,prepaid,2019,1675,59
57.0,166.0,0.0,1.0,1.0,44.0,0.006024096385542169,0.4225703314951639,0.29945288399119824,0.3650916038498382,prepaid,2019,1675,59
58.0,121.0,0.0,1.0,1.0,58.0,0.008264462809917356,0.41907801470594763,0.3029452007804145,0.37033878067752546,prepaid,2019,1675,59
59.0,62.0,1.0,1.0,2.0,60.0,0.016129032258064516,0.4055593690702719,0.30970452359825235,0.38049460679562985,prepaid,2019,1675,59
1.0,1650.0,0.0,12.0,12.0,0.0,0.007272727272727273,0.9927272727272727,0.007272727272727273,0.0072727272727273196,prepaid,2020,1650,47
2.0,1638.0,0.0,7.0,7.0,0.0,0.004273504273504274,0.9884848484848484,0.011515151515151516,0.01151515151515159,prepaid,2020,1650,47
3.0,1631.0,0.0,17.0,17.0,0.0,0.010423053341508276,0.9781818181818182,0.02181818181818182,0.021818181818181848,prepaid,2020,1650,47
4.0,1614.0,13.0,8.0,21.0,0.0,0.004956629491945477,0.9654545454545455,0.02666666666666667,0.026666666666666727,prepaid,2020,1650,47
5.0,1593.0,16.0,13.0,29.0,0.0,0.008160703075957313,0.9478787878787879,0.034545454545454546,0.03460975099393182,prepaid,2020,1650,47
6.0,1564.0,15.0,11.0,26.0,0.0,0.007033248081841432,0.9321212121212121,0.041212121212121214,0.041399580110982215,prepaid,2020,1650,47
7.0,1538.0,14.0,7.0,21.0,0.0,0.004551365409622887,0.9193939393939393,0.045454545454545456,0.04576252090371502,prepaid,2020,1650,47
8.0,1517.0,21.0,14.0,35.0,0.0,0.00922874093605801,0.8981818181818182,0.05393939393939394,0.0545689313897717,prepaid,2020,1650,47
9.0,1482.0,17.0,9.0,26.0,0.0,0.006072874493927126,0.8824242424242423,0.059393939393939395,0.06031041561210104,prepaid,2020,1650,47
10.0,1456.0,19.0,15.0,34.0,0.0,0.010302197802197802,0.8618181818181817,0.06848484848484848,0.06999128358313023,prepaid,2020,1650,47
11.0,1422.0,11.0,11.0,22.0,0.0,0.007735583684950774,0.8484848484848484,0.07515151515151515,0.07718544383670656,prepaid,2020,1650,47
12.0,1400.0,14.0,4.0,18.0,0.0,0.002857142857142857,0.8375757575757574,0.07757575757575758,0.07982205685431598,prepaid,2020,1650,47
13.0,1382.0,14.0,7.0,21.0,0.0,0.005065123010130246,0.8248484848484847,0.08181818181818182,0.0844828713275575,prepaid,2020,1650,47
14.0,1361.0,8.0,14.0,22.0,0.0,0.010286554004408524,0.8115151515151514,0.0903030303030303,0.09390038771360754,prepaid,2020,1650,47
15.0,1339.0,12.0,10.0,22.0,0.0,0.0074682598954443615,0.7981818181818181,0.09636363636363636,0.10066737510932366,prepaid,2020,1650,47
16.0,1317.0,6.0,11.0,17.0,0.0,0.008352315869400152,0.7878787878787878,0.10303030303030303,0.10817888526406727,prepaid,2020,1650,47
17.0,1300.0,11.0,16.0,27.0,0.0,0.012307692307692308,0.7715151515151515,0.11272727272727273,0.11915514513774028,prepaid,2020,1650,47
18.0,1273.0,10.0,11.0,21.0,0.0,0.00864100549882168,0.7587878787878788,0.1193939393939394,0.12676653037221386,prepaid,2020,1650,47
19.0,1252.0,10.0,12.0,22.0,0.0,0.009584664536741214,0.7454545454545455,0.12666666666666668,0.13513618024085083,prepaid,2020,1650,47
20.0,1230.0,7.0,4.0,11.0,0.0,0.0032520325203252032,0.7387878787878789,0.1290909090909091,0.13794874550836034,prepaid,2020,1650,47
21.0,1219.0,15.0,11.0,26.0,0.0,0.009023789991796555,0.7230303030303031,0.13575757575757574,0.14572771499105763,prepaid,2020,1650,47
22.0,1193.0,8.0,11.0,19.0,0.0,0.009220452640402346,0.7115151515151517,0.1424242424242424,0.1536044921369909,prepaid,2020,1650,47
23.0,1174.0,13.0,8.0,21.0,0.0,0.0068143100511073255,0.698787878787879,0.14727272727272725,0.15937209355343385,prepaid,2020,1650,47
24.0,1153.0,13.0,7.0,20.0,0.0,0.006071118820468344,0.6866666666666669,0.1515151515151515,0.16447564545727245,prepaid,2020,1650,47
25.0,1133.0,12.0,6.0,18.0,0.0,0.00529567519858782,0.6757575757575759,0.15515151515151512,0.16890031105944048,prepaid,2020,1650,47
26.0,1115.0,10.0,10.0,20.0,0.0,0.008968609865470852,0.6636363636363637,0.1612121212121212,0.17635411992886252,prepaid,2020,1650,47
27.0,1095.0,5.0,5.0,10.0,0.0,0.0045662100456621,0.6575757575757576,0.16424242424242422,0.18011506002051147,prepaid,2020,1650,47
28.0,1085.0,5.0,8.0,13.0,0.0,0.007373271889400922,0.6496969696969697,0.16909090909090907,0.18616029460100547,prepaid,2020,1650,47
29.0,1072.0,9.0,8.0,17.0,0.0,0.007462686567164179,0.6393939393939394,0.17393939393939392,0.1922337252383114,prepaid,2020,1650,47
30.0,1055.0,6.0,6.0,12.0,0.0,0.005687203791469194,0.6321212121212121,0.17757575757575755,0.196827656658757,prepaid,2020,1650,47
31.0,1043.0,12.0,5.0,17.0,0.0,0.004793863854266539,0.6218181818181817,0.18060606060606058,0.20067795552424716,prepaid,2020,1650,47
32.0,1026.0,7.0,4.0,11.0,0.0,0.003898635477582846,0.6151515151515151,0.183030303030303,0.20379422080485443,prepaid,2020,1650,47
33.0,1015.0,9.0,11.0,20.0,0.0,0.01083743842364532,0.603030303030303,0.18969696969696964,0.21242305190943245,prepaid,2020,1650,47
34.0,995.0,6.0,7.0,13.0,0.0,0.007035175879396985,0.5951515151515151,0.19393939393939388,0.21796379425780832,prepaid,2020,1650,47
35.0,982.0,10.0,11.0,21.0,0.0,0.01120162932790224,0.5824242424242424,0.20060606060606054,0.2267238739555315,prepaid,2020,1650,47
36.0,961.0,8.0,9.0,17.0,72.0,0.009365244536940686,0.5721212121212121,0.206060606060606,0.2339657939705161,prepaid,2020,1650,47
37.0,872.0,6.0,2.0,8.0,63.0,0.0022935779816513763,0.5668723936613845,0.2073728106755629,0.2357227531586571,prepaid,2020,1650,47
38.0,801.0,3.0,6.0,9.0,72.0,0.00749063670411985,0.5605030409236161,0.21161904583407515,0.24144767635597053,prepaid,2020,1650,47
39.0,720.0,5.0,4.0,9.0,81.0,0.005555555555555556,0.553496752912071,0.21473295161698414,0.2456618559317707,prepaid,2020,1650,47
40.0,630.0,6.0,2.0,8.0,65.0,0.0031746031746031746,0.5464682227163622,0.21649008416591134,0.24805658019865395,prepaid,2020,1650,47
41.0,557.0,1.0,5.0,6.0,70.0,0.008976660682226212,0.5405816709456294,0.22139554397485534,0.25480652113044344,prepaid,2020,1650,47
42.0,481.0,5.0,7.0,12.0,71.0,0.014553014553014554,0.5270952259324327,0.22926263689922,0.2656513326732437,prepaid,2020,1650,47
43.0,398.0,1.0,2.0,3.0,82.0,0.005025125628140704,0.5231221463399772,0.23191135662752368,0.26934152698141833,prepaid,2020,1650,47
44.0,313.0,0.0,4.0,4.0,71.0,0.012779552715654952,0.516436879294099,0.23859662367340198,0.27867901545449925,prepaid,2020,1650,47
45.0,238.0,1.0,0.0,1.0,65.0,0.0,0.5142669764399221,0.23859662367340198,0.27867901545449925,prepaid,2020,1650,47
46.0,172.0,0.0,1.0,1.0,80.0,0.005813953488372093,0.5112770521582947,0.24158654795502943,0.2828727421088335,prepaid,2020,1650,47
47.0,91.0,0.0,0.0,0.0,58.0,0.0,0.5112770521582947,0.24158654795502943,0.2828727421088335,prepaid,2020,1650,47
1.0,1658.0,0.0,10.0,10.0,0.0,0.006031363088057901,0.9939686369119421,0.006031363088057901,0.006031363088057851,prepaid,2021,1658,39
2.0,1648.0,0.0,10.0,10.0,0.0,0.006067961165048544,0.9879372738238842,0.012062726176115802,0.012062726176115812,prepaid,2021,1658,39
3.0,1638.0,0.0,16.0,16.0,0.0,0.009768009768009768,0.9782870928829915,0.02171290711700844,0.021712907117008462,prepaid,2021,1658,39
4.0,1622.0,4.0,17.0,21.0,0.0,0.010480887792848335,0.96562123039807,0.031966224366706875,0.03196622436670682,prepaid,2021,1658,39
5.0,1601.0,14.0,19.0,33.0,0.0,0.011867582760774516,0.9457177322074789,0.04342581423401689,0.043454445314259904,prepaid,2021,1658,39
6.0,1568.0,10.0,12.0,22.0,0.0,0.007653061224489796,0.9324487334137515,0.05066344993968637,0.050774947008283444,prepaid,2021,1658,39
7.0,1546.0,17.0,15.0,32.0,0.0,0.009702457956015523,0.9131483715319662,0.05971049457177322,0.0599847631757322,prepaid,2021,1658,39
8.0,1514.0,12.0,8.0,20.0,0.0,0.005284015852047556,0.9010856453558503,0.06453558504221954,0.06495181858827781,prepaid,2021,1658,39
9.0,1494.0,14.0,11.0,25.0,0.0,0.007362784471218206,0.8860072376357055,0.07117008443908324,0.07183637681821686,prepaid,2021,1658,39
10.0,1469.0,11.0,12.0,23.0,0.0,0.008168822328114363,0.8721351025331724,0.07840772014475271,0.07941838054740769,prepaid,2021,1658,39
11.0,1446.0,9.0,13.0,22.0,0.0,0.008990318118948824,0.858866103739445,0.08624849215922797,0.0876947021607436,prepaid,2021,1658,39
12.0,1424.0,6.0,5.0,11.0,0.0,0.0035112359550561797,0.8522316043425814,0.08926417370325693,0.09089802132450508,prepaid,2021,1658,39
13.0,1413.0,14.0,11.0,25.0,0.0,0.00778485491861288,0.8371531966224367,0.09589867310012062,0.09797524833471771,prepaid,2021,1658,39
14.0,1388.0,11.0,6.0,17.0,0.0,0.004322766570605188,0.8268998793727382,0.09951749095295537,0.10187449077707478,prepaid,2021,1658,39
15.0,1371.0,13.0,15.0,28.0,0.0,0.010940919037199124,0.8100120627261761,0.10856453558504221,0.11170080925872594,prepaid,2021,1658,39
16.0,1343.0,8.0,8.0,16.0,0.0,0.005956813104988831,0.8003618817852834,0.11338962605548854,0.11699224151928456,prepaid,2021,1658,39
17.0,1327.0,10.0,9.0,19.0,0.0,0.006782215523737754,0.7889022919179735,0.11881785283474065,0.12298099044643329,prepaid,2021,1658,39
18.0,1308.0,8.0,6.0,14.0,0.0,0.0045871559633027525,0.7804583835946923,0.1224366706875754,0.12700401342603673,prepaid,2021,1658,39
19.0,1294.0,11.0,9.0,20.0,0.0,0.006955177743431221,0.7683956574185765,0.1278648974668275,0.1330758556819608,prepaid,2021,1658,39
20.0,1274.0,6.0,13.0,19.0,0.0,0.01020408163265306,0.7569360675512665,0.13570566948130278,0.14192202041989999,prepaid,2021,1658,39
21.0,1255.0,13.0,9.0,22.0,0.0,0.007171314741035857,0.7436670687575391,0.1411338962605549,0.14807556768382102,prepaid,2021,1658,39
22.0,1233.0,7.0,10.0,17.0,0.0,0.008110300081103,0.7334137515078407,0.1471652593486128,0.15498493047632855,prepaid,2021,1658,39
23.0,1216.0,9.0,6.0,15.0,0.0,0.004934210526315789,0.7243667068757539,0.15078407720144754,0.1591544127272677,prepaid,2021,1658,39
