loan_id,reporting_month,rule_score,ml_score,hybrid_score,exception_probability,predicted_exception_type,triggered_rules
02FUCNCSIY51,2023-03-01,0.0,0.6117271676300579,0.6117271676300579,1.0974804879094154e-06,No exception,
02FUCNCSIY51,2023-04-01,0.0,0.6090913294797687,0.6090913294797687,1.1016040877545133e-06,No exception,
02FUCNCSIY51,2023-05-01,0.0,0.5938589595375723,0.5938589595375723,1.1288226574113489e-06,No exception,
02FUCNCSIY51,2023-06-01,0.0,0.5995560693641618,0.5995560693641618,1.134900221232383e-06,No exception,
02FUCNCSIY51,2023-07-01,0.0,0.6086658959537572,0.6086658959537572,1.134900221232383e-06,No exception,
02FUCNCSIY51,2023-08-01,0.0,0.6062335260115607,0.6062335260115607,1.134900221232383e-06,No exception,
02FUCNCSIY51,2023-09-01,0.0,0.6136878612716763,0.6136878612716763,1.134900221232383e-06,No exception,
02FUCNCSIY51,2023-10-01,0.0,0.653771098265896,0.653771098265896,1.134900221232383e-06,No exception,
02FUCNCSIY51,2023-11-01,0.95,0.9849710982658959,0.9992485549132948,0.9999942451807908,Impossible State Transition,illegal_status_transition; delinquency_bucket_skip
02FUCNCSIY51,2023-12-01,0.0,0.9632554913294797,0.9632554913294797,1.5516094057175585e-06,No exception,
02JETCV63HB1,2023-01-01,0.0,0.9029734104046243,0.9029734104046243,1.8058195897207322e-06,No exception,
02JETCV63HB1,2023-02-01,0.0,0.8560462427745664,0.8560462427745664,8.881176571154426e-07,No exception,
02JETCV63HB1,2023-03-01,0.0,0.8458913294797687,0.8458913294797687,9.147399395319552e-07,No exception,
02JETCV63HB1,2023-04-01,0.0,0.842164161849711,0.842164161849711,9.322417450066967e-07,No exception,
02JETCV63HB1,2023-05-01,0.0,0.835579190751445,0.835579190751445,9.229369444271395e-07,No exception,
02JETCV63HB1,2023-06-01,0.0,0.8306312138728323,0.8306312138728323,1.0125215588118374e-06,No exception,
02JETCV63HB1,2023-07-01,0.0,0.8287445086705202,0.8287445086705202,1.0125215588118374e-06,No exception,
02JETCV63HB1,2023-08-01,0.0,0.8290867052023121,0.8290867052023121,1.0621559192471236e-06,No exception,
02JETCV63HB1,2023-09-01,0.0,0.8544554913294797,0.8544554913294797,1.0053623224340149e-06,No exception,
02JETCV63HB1,2023-10-01,0.0,0.8204485549132948,0.8204485549132948,1.0621559192471236e-06,No exception,
02JETCV63HB1,2023-11-01,0.0,0.8189317919075144,0.8189317919075144,1.0814177471833285e-06,No exception,
02JETCV63HB1,2023-12-01,0.0,0.8173317919075145,0.8173317919075145,1.0357495384697317e-06,No exception,
02TGRY9XTVPI,2023-01-01,0.0,0.7219884393063584,0.7219884393063584,1.8319209833734013e-06,No exception,
02TGRY9XTVPI,2023-02-01,0.0,0.7481526011560694,0.7481526011560694,1.8441878867782367e-06,No exception,
02TGRY9XTVPI,2023-03-01,0.0,0.8144184971098266,0.8144184971098266,1.8441878867782367e-06,No exception,
02TGRY9XTVPI,2023-04-01,0.0,0.7827052023121387,0.7827052023121387,1.8441878867782367e-06,No exception,
02TGRY9XTVPI,2023-05-01,0.0,0.8041618497109827,0.8041618497109827,1.8441878867782367e-06,No exception,
02TGRY9XTVPI,2023-06-01,0.0,0.8249156069364162,0.8249156069364162,1.7669018122198364e-06,No exception,
02TGRY9XTVPI,2023-07-01,0.0,0.8388809248554914,0.8388809248554914,1.7669018122198364e-06,No exception,
02TGRY9XTVPI,2023-08-01,0.0,0.8441063583815029,0.8441063583815029,1.5871513246314288e-06,No exception,
02TGRY9XTVPI,2023-09-01,0.0,0.855343352601156,0.855343352601156,1.4125838094370854e-06,No exception,
02TGRY9XTVPI,2023-10-01,0.0,0.8659329479768786,0.8659329479768786,1.4212460277278722e-06,No exception,
02TGRY9XTVPI,2023-11-01,0.0,0.8812393063583815,0.8812393063583815,1.3533643714172508e-06,No exception,
02TGRY9XTVPI,2023-12-01,0.0,0.8932901734104046,0.8932901734104046,1.3365150269751623e-06,No exception,
02X0UHPI1K9O,2023-03-01,0.0,0.901179190751445,0.901179190751445,1.4188514474723365e-06,No exception,
02X0UHPI1K9O,2023-04-01,0.0,0.8569341040462428,0.8569341040462428,6.415620602596619e-07,No exception,
02X0UHPI1K9O,2023-05-01,0.0,0.8474265895953758,0.8474265895953758,6.423701097194562e-07,No exception,
02X0UHPI1K9O,2023-06-01,0.0,0.8408601156069364,0.8408601156069364,6.156292405273536e-07,No exception,
02X0UHPI1K9O,2023-07-01,0.0,0.8370034682080925,0.8370034682080925,6.135999580210475e-07,No exception,
02X0UHPI1K9O,2023-08-01,0.0,0.9869687861271677,0.9869687861271677,1.1343289711217841e-06,No exception,
02X1PB3YKT0E,2023-01-01,0.0,0.7275560693641618,0.7275560693641618,1.8639825581050318e-06,No exception,
02X1PB3YKT0E,2023-02-01,0.0,0.7503352601156069,0.7503352601156069,1.7872416411632152e-06,No exception,
02X1PB3YKT0E,2023-03-01,0.0,0.7685364161849711,0.7685364161849711,1.7872416411632152e-06,No exception,
02X1PB3YKT0E,2023-04-01,0.0,0.790335260115607,0.790335260115607,1.7872416411632152e-06,No exception,
02X1PB3YKT0E,2023-05-01,0.0,0.8083884393063584,0.8083884393063584,1.8544356779982412e-06,No exception,
02X1PB3YKT0E,2023-06-01,0.0,0.8221687861271676,0.8221687861271676,1.8654173987775368e-06,No exception,
02X1PB3YKT0E,2023-07-01,0.0,0.8365225433526011,0.8365225433526011,1.8654173987775368e-06,No exception,
02X1PB3YKT0E,2023-08-01,0.0,0.8451514450867053,0.8451514450867053,1.5639719755061895e-06,No exception,
02X1PB3YKT0E,2023-09-01,0.0,0.8543630057803469,0.8543630057803469,1.4290534152827757e-06,No exception,
02X1PB3YKT0E,2023-10-01,0.0,0.8678196531791907,0.8678196531791907,1.4291451919895352e-06,No exception,
02X1PB3YKT0E,2023-11-01,0.0,0.881442774566474,0.881442774566474,1.4404028506660366e-06,No exception,
02X1PB3YKT0E,2023-12-01,0.0,0.9016416184971098,0.9016416184971098,1.3274330335006385e-06,No exception,
02YMFS5STR5D,2023-01-01,0.0,0.38903121387283235,0.38903121387283235,1.4836939061721594e-06,No exception,
02YMFS5STR5D,2023-02-01,0.0,0.41805317919075147,0.41805317919075147,1.537998847614545e-06,No exception,
02YMFS5STR5D,2023-03-01,0.95,0.9787838150289018,0.9989391907514451,0.9999963959904572,Impossible State Transition,illegal_status_transition; delinquency_bucket_skip
02YMFS5STR5D,2023-04-01,0.995,0.9989364161849711,0.9999946820809249,0.999997448416349,Balance Discrepancy,json__BALANCE_CEILING; balance_exceeds_original; balance_increase_without_modification
02YMFS5STR5D,2023-05-01,0.0,0.8772254335260116,0.8772254335260116,7.334084050378901e-06,No exception,
02YMFS5STR5D,2023-06-01,0.0,0.48592832369942196,0.48592832369942196,1.5501545300619908e-06,No exception,
02YMFS5STR5D,2023-07-01,0.0,0.5233664739884393,0.5233664739884393,1.5501545300619908e-06,No exception,
02YMFS5STR5D,2023-08-01,0.0,0.5636161849710982,0.5636161849710982,1.5501545300619908e-06,No exception,
02YMFS5STR5D,2023-09-01,0.0,0.5849988439306358,0.5849988439306358,1.8254439025145276e-06,No exception,
02YMFS5STR5D,2023-10-01,0.0,0.6133549132947977,0.6133549132947977,1.8066188801001734e-06,No exception,
02YMFS5STR5D,2023-11-01,0.0,0.6621502890173411,0.6621502890173411,1.995301550475e-06,No exception,
02YMFS5STR5D,2023-12-01,0.0,0.686307514450867,0.686307514450867,1.726568116814161e-06,No exception,
030QDMDZIE2J,2023-01-01,0.0,0.962950289017341,0.962950289017341,6.4544506412271715e-06,No exception,
030QDMDZIE2J,2023-02-01,0.0,0.963542196531792,0.963542196531792,6.4544506412271715e-06,No exception,
030QDMDZIE2J,2023-03-01,0.0,0.9652161849710983,0.9652161849710983,6.4544506412271715e-06,No exception,
030QDMDZIE2J,2023-04-01,0.0,0.9665757225433526,0.9665757225433526,6.4544506412271715e-06,No exception,
030QDMDZIE2J,2023-05-01,0.0,0.9684716763005781,0.9684716763005781,6.4544506412271715e-06,No exception,
030QDMDZIE2J,2023-06-01,0.0,0.9686936416184971,0.9686936416184971,6.4544506412271715e-06,No exception,
030QDMDZIE2J,2023-07-01,0.0,0.9701549132947976,0.9701549132947976,6.4544506412271715e-06,No exception,
030QDMDZIE2J,2023-08-01,0.0,0.9705988439306359,0.9705988439306359,6.4544506412271715e-06,No exception,
032HB1S5JVCJ,2023-06-01,0.0,0.885835838150289,0.885835838150289,1.803609758861162e-06,No exception,
032HB1S5JVCJ,2023-07-01,0.0,0.8361895953757226,0.8361895953757226,8.845435311501274e-07,No exception,
032HB1S5JVCJ,2023-08-01,0.0,0.8197919075144509,0.8197919075144509,9.171749653529614e-07,No exception,
032HB1S5JVCJ,2023-09-01,0.0,0.8450867052023121,0.8450867052023121,8.76695952673512e-07,No exception,
032HB1S5JVCJ,2023-10-01,0.0,0.7998982658959538,0.7998982658959538,9.256114808687191e-07,No exception,
032HB1S5JVCJ,2023-11-01,0.0,0.7904184971098266,0.7904184971098266,9.547127304011548e-07,No exception,
032HB1S5JVCJ,2023-12-01,0.0,0.7889294797687861,0.7889294797687861,9.547127304011548e-07,No exception,
032P5SRX2R32,2023-12-01,0.0,0.9376,0.9376,2.1205685058306095e-06,No exception,
035GJOIU6P7S,2023-01-01,0.0,0.9522774566473988,0.9522774566473988,8.349657363143398e-07,No exception,
035GJOIU6P7S,2023-02-01,0.0,0.954978034682081,0.954978034682081,8.349657363143398e-07,No exception,
035GJOIU6P7S,2023-03-01,0.0,0.9572439306358381,0.9572439306358381,8.349657363143398e-07,No exception,
035GJOIU6P7S,2023-04-01,0.0,0.9592601156069365,0.9592601156069365,8.349657363143398e-07,No exception,
035GJOIU6P7S,2023-05-01,0.0,0.9611745664739885,0.9611745664739885,8.349657363143398e-07,No exception,
035GJOIU6P7S,2023-06-01,0.0,0.9655306358381502,0.9655306358381502,8.349657363143398e-07,No exception,
035GJOIU6P7S,2023-07-01,0.0,0.9626728323699422,0.9626728323699422,8.349657363143398e-07,No exception,
035GJOIU6P7S,2023-08-01,0.0,0.9633664739884393,0.9633664739884393,8.349657363143398e-07,No exception,
035GJOIU6P7S,2023-09-01,0.0,0.9637364161849711,0.9637364161849711,8.349657363143398e-07,No exception,
035GJOIU6P7S,2023-10-01,0.0,0.9992508670520232,0.9992508670520232,1.679671994470681e-06,No exception,
0364FFLO3QZ6,2023-01-01,0.0,0.4183861271676301,0.41838612716763013,1.101223961247965e-06,No exception,
0364FFLO3QZ6,2023-02-01,0.0,0.4020994219653179,0.4020994219653179,1.192179080784626e-06,No exception,
0364FFLO3QZ6,2023-03-01,0.0,0.39808554913294797,0.398085549132948,1.1345086053634748e-06,No exception,
0364FFLO3QZ6,2023-04-01,0.0,0.4171005780346821,0.41710057803468215,1.1985977542055355e-06,No exception,
0364FFLO3QZ6,2023-05-01,0.0,0.420485549132948,0.420485549132948,1.1345086053634748e-06,No exception,
0364FFLO3QZ6,2023-06-01,0.0,0.42481387283236993,0.42481387283236993,1.1345086053634748e-06,No exception,
0364FFLO3QZ6,2023-07-01,0.0,0.46391676300578033,0.46391676300578033,1.1345086053634748e-06,No exception,
0364FFLO3QZ6,2023-08-01,0.0,0.4554913294797688,0.4554913294797688,1.1345086053634748e-06,No exception,
0364FFLO3QZ6,2023-09-01,0.0,0.43227745664739886,0.4322774566473988,1.1345086053634748e-06,No exception,
0364FFLO3QZ6,2023-10-01,0.0,0.46621965317919073,0.4662196531791907,1.1985977542055355e-06,No exception,
0364FFLO3QZ6,2023-11-01,0.0,0.4662658959537572,0.4662658959537572,1.1590872963233804e-06,No exception,
0364FFLO3QZ6,2023-12-01,0.0,0.46137341040462426,0.4613734104046243,1.1985977542055355e-06,No exception,
037IIXMW1VR2,2023-01-01,0.15000000000000002,0.763292485549133,0.798798612716763,9.710136801256323e-07,No exception,missing_document_status
037IIXMW1VR2,2023-02-01,0.15000000000000002,0.7598335260115607,0.7958584971098266,9.710136801256323e-07,No exception,missing_document_status
037IIXMW1VR2,2023-03-01,0.15000000000000002,0.855528323699422,0.8771990751445087,1.3246852207210164e-06,No exception,missing_document_status
037IIXMW1VR2,2023-04-01,0.15000000000000002,0.752471676300578,0.7896009248554913,1.0512141487908093e-06,No exception,missing_document_status
037IIXMW1VR2,2023-05-01,0.15000000000000002,0.7597040462427745,0.7957484393063583,9.950056090960928e-07,No exception,missing_document_status
037IIXMW1VR2,2023-06-01,0.9575,0.9861086705202312,0.9994096184971099,0.9999947574524466,Impossible State Transition,illegal_status_transition; delinquency_bucket_skip; missing_document_status
037IIXMW1VR2,2023-07-01,0.15000000000000002,0.9654104046242774,0.9705988439306358,2.2440490187525953e-06,No exception,missing_document_status
037IIXMW1VR2,2023-08-01,0.15000000000000002,0.8603375722543353,0.8812869364161849,1.3015899466457143e-06,No exception,missing_document_status
037IIXMW1VR2,2023-09-01,0.99575,0.9864878612716763,0.9999425734104046,0.9999976281015495,Balance Discrepancy,json__BALANCE_CEILING; balance_exceeds_original; balance_increase_without_modification; missing_document_status
037IIXMW1VR2,2023-10-01,0.15000000000000002,0.9012161849710982,0.9160337572254335,4.4741157007315195e-06,No exception,missing_document_status
037IIXMW1VR2,2023-11-01,0.15000000000000002,0.7759815028901734,0.8095842774566474,1.0503130836392908e-06,No exception,missing_document_status
037IIXMW1VR2,2023-12-01,0.15000000000000002,0.7808739884393063,0.8137428901734104,9.941527239524666e-07,No exception,missing_document_status
03IF0RQMMDKQ,2023-01-01,0.0,0.9743352601156069,0.9743352601156069,1.570300983014631e-06,No exception,
03IF0RQMMDKQ,2023-02-01,0.0,0.9794589595375722,0.9794589595375722,3.5362370651874016e-06,No exception,
03IF0RQMMDKQ,2023-03-01,0.0,0.9843236994219653,0.9843236994219653,8.04210217099807e-06,No exception,
03IF0RQMMDKQ,2023-04-01,0.0,0.9996393063583815,0.9996393063583815,2.8134838800479438e-05,No exception,
03OI4IX51KOG,2023-01-01,0.0,0.9251236994219654,0.9251236994219654,1.0880136144699924e-06,No exception,
03OI4IX51KOG,2023-02-01,0.0,0.927750289017341,0.927750289017341,1.1356044654899054e-06,No exception,
03OI4IX51KOG,2023-03-01,0.0,0.9282127167630058,0.9282127167630058,1.0880136144699924e-06,No exception,
03OI4IX51KOG,2023-04-01,0.0,0.9314312138728323,0.9314312138728323,1.0880136144699924e-06,No exception,
03OI4IX51KOG,2023-05-01,0.0,0.9337156069364162,0.9337156069364162,1.1356044654899054e-06,No exception,
03OI4IX51KOG,2023-06-01,0.0,0.9367028901734104,0.9367028901734104,1.0880136144699924e-06,No exception,
03OI4IX51KOG,2023-07-01,0.0,0.9395699421965318,0.9395699421965318,1.1356044654899054e-06,No exception,
03OI4IX51KOG,2023-08-01,0.0,0.9441109826589595,0.9441109826589595,1.1356044654899054e-06,No exception,
03OI4IX51KOG,2023-09-01,0.0,0.9450635838150289,0.9450635838150289,1.0880136144699924e-06,No exception,
03TFFXVKH5LQ,2023-01-01,0.0,0.5263907514450867,0.5263907514450867,1.576766056656024e-06,No exception,
03TFFXVKH5LQ,2023-02-01,0.0,0.5293687861271676,0.5293687861271676,1.5050490994503804e-06,No exception,
03TFFXVKH5LQ,2023-03-01,0.0,0.5263075144508671,0.5263075144508671,1.5065675008728846e-06,No exception,
03TFFXVKH5LQ,2023-04-01,0.0,0.551028901734104,0.551028901734104,1.5724663069258703e-06,No exception,
03TFFXVKH5LQ,2023-05-01,0.0,0.5601202312138729,0.5601202312138729,1.56170964146784e-06,No exception,
03TFFXVKH5LQ,2023-06-01,0.0,0.5846843930635838,0.5846843930635838,1.5065675008728846e-06,No exception,
03TFFXVKH5LQ,2023-07-01,0.0,0.605835838150289,0.605835838150289,1.5724663069258703e-06,No exception,
03TFFXVKH5LQ,2023-08-01,0.0,0.6217063583815029,0.6217063583815029,1.939953995993319e-06,No exception,
03TFFXVKH5LQ,2023-09-01,0.0,0.6586728323699422,0.6586728323699422,1.840533070731404e-06,No exception,
03TFFXVKH5LQ,2023-10-01,0.0,0.6864739884393064,0.6864739884393064,2.032757720609879e-06,No exception,
03TFFXVKH5LQ,2023-11-01,0.0,0.712943352601156,0.712943352601156,1.7589795820500269e-06,No exception,
03TFFXVKH5LQ,2023-12-01,0.0,0.743593063583815,0.743593063583815,1.7594835197832381e-06,No exception,
03WC6A2J600R,2023-01-01,0.0,0.738663583815029,0.738663583815029,1.785696815068604e-06,No exception,
03WC6A2J600R,2023-02-01,0.0,0.7693595375722543,0.7693595375722543,1.8638050005525217e-06,No exception,
03WC6A2J600R,2023-03-01,0.0,0.7957179190751446,0.7957179190751446,1.785696815068604e-06,No exception,
03WC6A2J600R,2023-04-01,0.0,0.8115606936416185,0.8115606936416185,1.785696815068604e-06,No exception,
03WC6A2J600R,2023-05-01,0.0,0.8267005780346821,0.8267005780346821,1.8638050005525217e-06,No exception,
03WC6A2J600R,2023-06-01,0.0,0.8408323699421966,0.8408323699421966,1.8528327719513815e-06,No exception,
03WC6A2J600R,2023-07-01,0.0,0.8518381502890173,0.8518381502890173,1.5620181716140654e-06,No exception,
03WC6A2J600R,2023-08-01,0.0,0.8662566473988439,0.8662566473988439,1.4511696096069736e-06,No exception,
03WC6A2J600R,2023-09-01,0.0,0.8850774566473989,0.8850774566473989,1.3989505839205697e-06,No exception,
03WC6A2J600R,2023-10-01,0.0,0.9060254335260116,0.9060254335260116,1.4710151051582088e-06,No exception,
03WC6A2J600R,2023-11-01,0.0,0.9212300578034682,0.9212300578034682,1.35564439292153e-06,No exception,
03WC6A2J600R,2023-12-01,0.0,0.9373872832369943,0.9373872832369943,1.3609704110544444e-06,No exception,
048TIZLW5Z5H,2023-01-01,0.15000000000000002,0.9994543352601156,0.9995361849710983,8.587854942182103e-06,No exception,missing_document_status
04AG34JKUIGQ,2023-12-01,0.0,0.9111768786127168,0.9111768786127168,1.8449460342745077e-06,No exception,
04AL7UTYTYK8,2023-01-01,0.0,0.7834728323699423,0.7834728323699423,1.5762460182854485e-06,No exception,
04AL7UTYTYK8,2023-02-01,0.0,0.7917965317919076,0.7917965317919076,1.5762460182854485e-06,No exception,
04AL7UTYTYK8,2023-03-01,0.0,0.9606381502890173,0.9606381502890173,2.2156600580872583e-06,No exception,
04AL7UTYTYK8,2023-04-01,0.0,0.9420485549132948,0.9420485549132948,1.802098429396526e-06,No exception,
04AL7UTYTYK8,2023-05-01,0.0,0.8556115606936416,0.8556115606936416,1.8981631957253815e-06,No exception,
04AL7UTYTYK8,2023-06-01,0.0,0.8226682080924855,0.8226682080924855,1.702356964893571e-06,No exception,
04AL7UTYTYK8,2023-07-01,0.0,0.9666034682080925,0.9666034682080925,1.8319514167901858e-06,No exception,
04AL7UTYTYK8,2023-08-01,0.0,0.9535260115606936,0.9535260115606936,1.7691113227154738e-06,No exception,
04AL7UTYTYK8,2023-09-01,0.0,0.9717919075144509,0.9717919075144509,1.810299204204498e-06,No exception,
04AL7UTYTYK8,2023-10-01,0.0,0.9751861271676301,0.9751861271676301,1.5995856703921134e-06,No exception,
04AL7UTYTYK8,2023-11-01,0.0,0.983842774566474,0.983842774566474,1.6652110765643225e-05,No exception,
04AL7UTYTYK8,2023-12-01,0.0,0.9891699421965318,0.9891699421965318,0.0009351897471026293,No exception,
04BHE44YF56S,2023-01-01,0.0,0.948235838150289,0.948235838150289,7.920258593526267e-07,No exception,
04BHE44YF56S,2023-02-01,0.0,0.9501687861271676,0.9501687861271676,7.920258593526267e-07,No exception,
